SARG.Seq.ID	New.Subtype	New.New.Subtype	New.Type	Family	subfamily	subfamily2	Seq.ID.in.CARD (need to redo)	
ABF67771	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
ABO42050	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
AF205943.1.gene15.p01	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
AJ567827.1.gene1.p01	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
BAA78801	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
gi|22094843|gb|AAM92010.1|AF527485_2	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
gi|223886324|gb|ACN22617.1|	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
gi|223886328|gb|ACN22620.1|	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
gi|241992581|gb|ACS73641.1|	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
gi|305670809|gb|ADM62671.1|	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
gi|38231197|gb|AAR14532.1|	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
gi|447129061|ref|WP_001206317.1|	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
gi|502187851|ref|WP_012728223.1|	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
gi|504871867|ref|WP_015058969.1|	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
gi|53794413|gb|AAU93764.1|	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
gi|58759041|gb|AAW81957.1|	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
gi|62736928|gb|AAX97756.1|	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
YP_001144148	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
YP_002894485	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
ZP_01974653	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
ZP_03028124	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
ZP_03063004	aadA	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
gb|AAL36430.1|ARO:3004692|aadA10	aadA10	aadA10	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|AAL36430.1|ARO:3004692|aadA10	
AY758206.1.gene5.p01	aadA11	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|AAV32840.1|ARO:3002611|aadA11	
FJ381668.1.gene1.p01	aadA12	aadA12	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|ACJ47200.1|ARO:3002612|aadA12	
gb|ABW91178.1|ARO:3002613|aadA13	aadA13	aadA13	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|ABW91178.1|ARO:3002613|aadA13	
AJ884726.1.gene1.p01	aadA14	aadA14	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|CAI57696.1|ARO:3002614|aadA14	
DQ393783.1.gene4.p01	aadA15	aadA15	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|ABD58917.1|ARO:3002615|aadA15	
EU675686.2.gene5.p01	aadA16	aadA16	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|ACF17980.1|ARO:3002616|aadA16	
FJ460181.2.gene3.p01	aadA17	aadA17	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|ACK43806.1|ARO:3002617|aadA17	
KJ363320.1.gene3.p01	aadA2	aadA2	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|AAF27727.1|ARO:3002602|aadA2	
AY171244.1.gene1.p01	aadA21	aadA21	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|AAN87151.1|ARO:3002618|aadA21	
AM261837.1.gene1.p01	aadA22	aadA22	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|CAK12750.1|ARO:3002619|aadA22	
AJ809407.1.gene1.p01	aadA23	aadA23	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|CAH10847.1|ARO:3002620|aadA23	
DQ677333.1.gene1.p01	aadA24	aadA24	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|ABG72894.1|ARO:3002621|aadA24	
gb|AET15272.1|ARO:3003197|aadA25	aadA25	aadA25	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|AET15272.1|ARO:3003197|aadA25	
gb|CTQ57092.1|ARO:3004682|aadA27	aadA27	aadA27	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|CTQ57092.1|ARO:3004682|aadA27	
AF047479.2.gene10.p01	aadA3	aadA3	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|AAC14728.1|ARO:3002603|aadA3	
AY138986.1.gene1.p01	aadA4	aadA4	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|AAN34365.1|ARO:3002604|aadA4	
NC_010558.1.6275994.p01	aadA5	aadA5	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|AAF17880.1|ARO:3002605|aadA5	
AM087411.1.gene3.p01	aadA6	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|CAJ32504.1|ARO:3002606|aadA6	
AM087405.1.gene3.p01	aadA6/aadA10	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|CAJ32491.1|ARO:3002622|aadA6/aadA10	
AB114632.1.gene2.p01	aadA7	aadA7	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|BAD00739.1|ARO:3002607|aadA7	
AY139603.1.gene1.p01	aadA8	aadA8	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|AAN41439.1|ARO:3002608|aadA8	
gb|CAJ13568.1|ARO:3004704|aadA8b	aadA8b	aadA8b	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|CAJ13568.1|ARO:3004704|aadA8b	
gb|ABG49324.1|ARO:3002609|aadA9	aadA9	aadA9	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|ABG49324.1|ARO:3002609|aadA9	
M26879.gene.p01	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	gb|CAB14620.1|ARO:3002627|aadK	
gi|1021323235|ref|WP_063335491.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|1036102393|ref|WP_064671003.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|1039476118|ref|WP_064814315.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|504290343|ref|WP_014477445.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|504293267|ref|WP_014480369.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|504477632|ref|WP_014664734.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|505064509|ref|WP_015251611.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|505197081|ref|WP_015384183.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|505913051|ref|WP_015714371.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|516292737|ref|WP_017696044.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|518542328|ref|WP_019712535.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|545117546|ref|WP_021480175.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|639241482|ref|WP_024571810.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|639659608|ref|WP_024714945.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|657203716|ref|WP_029318148.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|658532949|ref|WP_029727170.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|695808225|ref|WP_032722230.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|695812370|ref|WP_032726253.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|727790979|ref|WP_033885128.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|740643923|ref|WP_038429371.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|749035552|ref|WP_040082373.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|751585223|ref|WP_041053663.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|752685555|ref|WP_041333494.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|754290639|ref|WP_041850110.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|760320840|ref|WP_043856858.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|764608193|ref|WP_044428795.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|814576192|ref|WP_046381214.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|827043802|ref|WP_047182932.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|896112410|ref|WP_049141107.1|	aadK	aadK	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gb|AAA27459.1|ARO:3004683|aadS	aadS	aadS	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	gb|AAA27459.1|ARO:3004683|aadS	
ACA48663	ANT(2'')-Ia	ANT(2'')-Ia	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(2'')		
CAG34229	ANT(2'')-Ia	ANT(2'')-Ia	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(2'')		
gi|499186167|ref|WP_010883707.1|	ANT(2'')-Ia	ANT(2'')-Ia	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(2'')		
X04555.1.orf0.gene.p01	ANT(2'')-Ia	ANT(2'')-Ia	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(2'')		
YP_001338814	ANT(2'')-Ia	ANT(2'')-Ia	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(2'')		
AF205943.1.gene7.p01	ANT(2'')-Ia	ANT(2'')-Ia	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(2'')	gb|AAC64365.1|ARO:3000230|ANT(2'')-Ia	
X02340.1.orf0.gene.p01	ANT(3'')-IIa	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|CAA26199.1|ARO:3004089|ANT(3'')-IIa	
AAL51021	ANT(3'')-Ii-AAC(6')-IId fusion protein	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
AAU89126	ANT(3'')-Ii-AAC(6')-IId fusion protein	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')		
AF453998.2.gene4.p01	ANT(3'')-Ii-AAC(6')-IId fusion protein	aadA-ANT(3'')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|AAL51021.2|ARO:3002598|ANT(3'')-Ii-AAC(6')-IId	
gb|ENU91137|ARO:3004090|ANT(3'')-IIb	ANT(3'')-IIb	ANT(3'')-IIb	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|ENU91137|ARO:3004090|ANT(3'')-IIb	
gb|ENU37733|ARO:3004091|ANT(3'')-IIc	ANT(3'')-IIc	ANT(3'')-IIc	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	gb|ENU37733|ARO:3004091|ANT(3'')-IIc	
EF540343.1.gene1.p01	ANT(4')-Ia	ANT(4')-Ia	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')	gb|AAO83986.1|ARO:3002623|ANT(4')-Ia	
gi|1027664803|ref|WP_063609470.1|	ANT(4')-Ia	ANT(4')-Ia	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')		
AAA92254	ANT(4')-Ib	ANT(4')-Ib	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')		
ACC96132	ANT(4')-Ib	ANT(4')-Ib	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')		
BAA06245	ANT(4')-Ib	ANT(4')-Ib	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')		
BAC98411	ANT(4')-Ib	ANT(4')-Ib	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')		
gi|486213268|ref|WP_001555819.1|	ANT(4')-Ib	ANT(4')-Ib	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')		
gi|487729826|ref|WP_001814058.1|	ANT(4')-Ib	ANT(4')-Ib	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')		
gi|909706753|ref|WP_049949954.1|	ANT(4')-Ib	ANT(4')-Ib	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')		
NP_863621	ANT(4')-Ib	ANT(4')-Ib	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')		
BAC00986	ANT(4')-Ib	ANT(4')-Ib	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')	gb|ADA62098.1|ARO:3003905|ANT(4')-Ib	
M98270.1.orf0.gene.p01	ANT(4')-IIa	ANT(4')-IIa	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')	gb|AAA25717.1|ARO:3002624|ANT(4')-IIa	
AY114142.1.gene1.p01	ANT(4')-IIb	ANT(4')-IIb	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')	gb|AAM76670.1|ARO:3002625|ANT(4')-IIb	
gi|486458841|gb|EOE03251.1|	ANT(6)-Ia	ANT(6)	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
gi|994929255|emb|CZA27509.1|	ANT(6)-Ia	ANT(6)	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)		
JQ861959.1.gene5.p01	ANT(6)-Ia	ANT(6)	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	gb|AHE40557.1|ARO:3002626|ANT(6)-Ia	
FN594949.1.gene25.p01	ANT(6)-Ib	ANT(6)	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	gb|CBH51824.1|ARO:3002629|ANT(6)-Ib	
AAX54909	ANT(9)-Ia	ANT(9)	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(9)		
Q07448	ANT(9)-Ia	ANT(9)	aminoglycoside	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(9)	gb|AAA16527.1|ARO:3002630|ANT(9)-Ia	
AY939911.1.gene1.p01	APH(2'')-Ie	APH(2'')-Ie	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(2'')	gb|AAX38178.1|ARO:3002634|APH(2'')-Ie	
gb|AAW34150.1|ARO:3004191|APH(2'')-If	APH(2'')-If	APH(2'')-If	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(2'')	gb|AAW34150.1|ARO:3004191|APH(2'')-If	
CP004067.1.gene46.p01	APH(2'')-Ig	APH(2'')-Ig	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(2'')	gb|AGV10818.1|ARO:3002669|APH(2'')-Ig	
AF207840.gene.p01	APH(2'')-IIa	APH(2'')-IIa	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(2'')		
AF337947.1.gene1.p01	APH(2'')-IIa	APH(2'')-IIa	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(2'')	gb|AAK63040.1|ARO:3002635|APH(2'')-IIa	
U51479.gene.p01	APH(2'')-IIIa	APH(2'')-IIIa	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(2'')	gb|AAB49832.1|ARO:3002636|APH(2'')-IIIa	
AF016483.gene.p01	APH(2'')-IVa	APH(2'')-IVa	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(2'')	gb|AAC14693.1|ARO:3002637|APH(2'')-IVa	
AAA88337	APH(3')-Ia	APH(3')-Ia	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
AAB34257	APH(3')-Ia	APH(3')-Ia	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
ACA35067	APH(3')-Ia	APH(3')-Ia	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
ACD76089	APH(3')-Ia	APH(3')-Ia	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
BAA08271	APH(3')-Ia	APH(3')-Ia	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
BAB93733	APH(3')-Ia	APH(3')-Ia	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
gi|11991641|gb|AAG42313.1|AF306519_1	APH(3')-Ia	APH(3')-Ia	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
Q03447	APH(3')-Ia	APH(3')-Ia	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
XP_001893601	APH(3')-Ia	APH(3')-Ia	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
XP_001914640	APH(3')-Ia	APH(3')-Ia	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
YP_001966537	APH(3')-Ia	APH(3')-Ia	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
YP_002791441	APH(3')-Ia	APH(3')-Ia	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
AF024666.2.gene42.p01	APH(3')-Ia	APH(3')-Ia	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')	gb|CAE51638.1|ARO:3002641|APH(3')-Ia	
AAA26700	APH(3'')-Ia	APH(3'')-Ia	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3'')		
BAG17078	APH(3'')-Ia	APH(3'')-Ia	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3'')		
X53527.1.gene1.p1	APH(3'')-Ia	APH(3'')-Ia	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3'')	gb|CAA37605.1|ARO:3002638|APH(3'')-Ia	
CAJ85716	APH(3')-Ib	APH(3')-Ib	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
YP_112402	APH(3')-Ib	APH(3')-Ib	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
M20305.1.gene1.p1	APH(3')-Ib	APH(3')-Ib	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')	gb|AAA26412.1|ARO:3002642|APH(3')-Ib	
DQ464881.1.gene4.p01	APH(3'')-Ib	APH(3'')-Ib	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3'')		
AF313472.2.gene15.p01	APH(3'')-Ib	APH(3'')-Ib	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3'')	gb|ABK33456.1|ARO:3002639|APH(3'')-Ib	
DQ336355.1.gene5.p01	APH(3'')-Ic	APH(3'')-Ic	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3'')	gb|ABC68330.1|ARO:3002640|APH(3'')-Ic	
gb|CAA23892.1|ARO:3002644|APH(3')-IIa	APH(3')-IIa	APH(3')-IIa	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')	gb|CAA23892.1|ARO:3002644|APH(3')-IIa	
X90856.1.gene1.p01	APH(3')-IIb	APH(3')-IIb	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')	gb|CAA62365.1|ARO:3002645|APH(3')-IIb	
gi|489184003|ref|WP_003093441.1|	APH(3')-IIb	APH(3')-IIb	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
gi|489191922|ref|WP_003101274.1|	APH(3')-IIb	APH(3')-IIb	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
gi|489203925|ref|WP_003113011.1|	APH(3')-IIb	APH(3')-IIb	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
HQ424460.1.gene1.p01	APH(3')-IIc	APH(3')-IIc	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')	gb|ADQ43421.1|ARO:3002646|APH(3')-IIc	
AAK62562	APH(3')-IIIa	APH(3')-IIIa	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
BAE98117	APH(3')-IIIa	APH(3')-IIIa	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
CAD36021	APH(3')-IIIa	APH(3')-IIIa	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
P0A3Y6	APH(3')-IIIa	APH(3')-IIIa	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
YP_424819	APH(3')-IIIa	APH(3')-IIIa	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
CAA67773	APH(3')-IIIa	APH(3')-IIIa	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')	gb|AGV10830.1|ARO:3002647|APH(3')-IIIa	
0910185A	APH(3')-IVa	APH(3')-IVa	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
P00553	APH(3')-IVa	APH(3')-IVa	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')	gb|CAA27061.1|ARO:3002648|APH(3')-IVa	
gb|ENV34035|ARO:3004087|APH(3')-IX	APH(3')-IX	APH(3')-IX	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')	gb|ENV34035|ARO:3004087|APH(3')-IX	
BAD95814	APH(3')-Va	APH(3')-Va	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')		
K00432.1.gene1.p1	APH(3')-Va	APH(3')-Va	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')	gb|AAA26699.1|ARO:3002649|APH(3')-Va	
M22126.1.gene1.p01	APH(3')-Vb	APH(3')-Vb	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')	gb|AAC32025.1|ARO:3002650|APH(3')-Vb	
S81599.1.gene1.p01	APH(3')-Vc	APH(3')-Vc	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')	gb|AAB21326.1|ARO:3002651|APH(3')-Vc	
gb|AGI04227.1|ARO:3003687|APH(3')-VI	APH(3')-VI	APH(3')-VI	aminoglycoside	Enzymatic inactivation	Phosphotransferases	APH(3')	gb|AGI04227.1|ARO:3003687|APH(3')-VI	
